lib_id,contains_non_Culicidae_COI,species,is_contaminated,snp_count,mean_frequency,mean_depth
20YZCYBGSDH3411,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,0,0,0
20YZCYBGSDH3413,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,0.689655172413793,0.07792207792207792,6
20YZCYXJKW3420,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,0,0,0
20YZCYXJKW3421,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,6.723716381418092,0.19765899980801988,6.545454545454546
20YZCYXJKW3423,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,0,0,0
20YZCYXJSDH3414,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,1.1799410029498525,0.07554263176812306,91
20YZCYXJSDH3417,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,0,0,0
20YZCYXJSDH3418,,Armigeres subalbatus/Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,1.2012012012012012,0.05978703413717506,11.5
20YZCYXJSDH3419,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,1.2217470983506415,0.07407407407407407,6
20YZCYZLKW3427,,Culex lygrus,no_but_species_uncertain,4.979253112033195,0.10095071228880174,29.166666666666668
20YZDGAW3378,,Culex sitiens,no_but_species_uncertain,7.046388725778039,0.07110299992623861,20.75
20YZDGAW3379,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,12.673506336753167,0.23529404368252088,27.38095238095238
20YZDGAW3380,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,12.746972594008922,0.1878561954205741,18.5
20YZDGAW3381,,Culex australicus,no_but_species_uncertain,11.424219345011425,0.17654876817363369,11.733333333333333
20YZDGAW3382,,Culex sitiens,no_but_species_uncertain,1.9218449711723256,0.06582083005023316,13
20YZDGAW3383,,Culex australicus,no_but_species_uncertain,0,0,0
20YZLK5SR3350,,Aedes koreicus,no_but_species_uncertain,0.6472491909385113,0.16666666666666666,20
20YZLK7AW3359,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,8.746355685131196,0.1257672810417017,16.533333333333335
20YZLK7AW3360,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,7.361963190184049,0.24767522839271428,24.666666666666668
20YZLK7AW3361,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,8.524590163934427,0.11155764235079328,9.538461538461538
20YZLK7AW3362,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,4.904966278356836,0.14268160961024787,10.75
20YZLK7AW3363,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,0,0,0
20YZLK7KW3353,,Culex pipiens,no_but_species_uncertain,0,0,0
20YZLK7KW3354,,Culex quinquefasciatus,no_but_species_uncertain,0,0,0
20YZLK7KW3355,,Culex quinquefasciatus,no_but_species_uncertain,0,0,0
20YZLK7KW3356,,Culex quinquefasciatus,no_but_species_uncertain,0,0,0
20YZLK7KW3357,,Culex camposi,no_but_species_uncertain,2.9515938606847696,0.14109789232622635,14.8
20YZLK7KW3358,,Culex quinquefasciatus,no_but_species_uncertain,0,0,0
20YZLK7KW3364,,Culex quinquefasciatus,no_but_species_uncertain,7.580174927113703,0.08628076072147,10.153846153846152
20YZLK7KW3365,,Culex quinquefasciatus,no_but_species_uncertain,4.510309278350515,0.09042654732546178,88.14285714285714
20YZLK7KW3366,,Culex camposi,no_but_species_uncertain,10.474430067775724,0.12456572013928258,11.823529411764708
20YZLK7KW3367,,Culex quinquefasciatus,no_but_species_uncertain,5.6850483229107445,0.09003333232183004,8
20YZLK7KW3368,,Culex pipiens,no_but_species_uncertain,7.624633431085044,0.09806444677411642,10.307692307692308
20YZLK7KW3369,,Culex lygrus/Culex pipiens,no_but_species_uncertain,0,0,0
20YZLK7KW3370,,Ochlerotatus vittiger,no_but_species_uncertain,5.35077288941736,0.11120829000252286,19.333333333333332
20YZLK7KW3371,,Ochlerotatus vittiger,no_but_species_uncertain,0,0,0
20YZLK7KW3372,,Ochlerotatus vittiger,no_but_species_uncertain,0,0,0
20YZLK7KW3373,,Aedes koreicus,no_but_species_uncertain,10.43585021485574,0.21239464335854463,6.470588235294118
20YZLK7KW3374,,Ochlerotatus vittiger,no_but_species_uncertain,1.266624445851805,0.09455128205128203,12
20YZLK7KW3375,,Ochlerotatus vittiger,no_but_species_uncertain,0,0,0
20YZLK7KW3376,,Aedes koreicus,no_but_species_uncertain,0.6693440428380187,0.06451612903225806,10
20YZLK7KW3377,,Ochlerotatus vittiger,no_but_species_uncertain,4.881025015253203,0.1882854412615129,38.375
20YZLL1KW3449,,Culex pipiens,no_but_species_uncertain,0,0,0
20YZLL1KW3450,,Culex quinquefasciatus,no_but_species_uncertain,0,0,0
20YZLL1KW3451,,Culex pipiens,no_but_species_uncertain,1.257071024512885,0.14937106918238993,8.5
20YZLL1KW3452,,Culex quinquefasciatus,no_but_species_uncertain,1.1940298507462688,0.05331905963827003,163
20YZLL1KW3453,,Anopheles sinensis,no_but_species_uncertain,0,0,0
20YZLL1KW3454,,Culex pipiens,no_but_species_uncertain,5.541871921182266,0.08641689023190112,8.555555555555555
20YZLL1KW3455,,Ochlerotatus vittiger,no_but_species_uncertain,3.4246575342465753,0.0929068766275136,14.6
20YZLL1KW3456,,Ochlerotatus vittiger,no_but_species_uncertain,0.6027727546714888,0.06461538461538462,21
20YZLL1KW3457,,Ochlerotatus vittiger,no_but_species_uncertain,0.6153846153846154,0.05147058823529411,7
20YZLL1KW3458,,Ochlerotatus vittiger,no_but_species_uncertain,0.5959475566150179,0.05172413793103448,6
20YZLL1KW3459,,Ochlerotatus vittiger,no_but_species_uncertain,0.6191950464396285,0.05357142857142857,6
20YZLL1KW3460,,Ochlerotatus vittiger,no_but_species_uncertain,2.999400119976005,0.07915511551155115,8
20YZLL1KW3461,,Ochlerotatus vittiger,no_but_species_uncertain,0,0,0
20YZLL2BM3462,,Culex lygrus,no_but_species_uncertain,0,0,0
20YZLL2BM3463,,Aedes togoi/Ochlerotatus vittiger,no_but_species_uncertain,2.3228803716608595,0.21601930375146663,164.5
20YZLL2BM3465,,Ochlerotatus vittiger,no_but_species_uncertain,4.932182490752158,0.0981803960418044,37.875
20YZLL2BM3466,,Ochlerotatus vittiger,no_but_species_uncertain,0,0,0
20YZLL2BM3467,,Ochlerotatus vittiger,no_but_species_uncertain,0,0,0
20YZPLZBM3441,,Ochlerotatus vittiger,no_but_species_uncertain,0.585480093676815,0.15151515151515152,10
20YZPLZBM3443,,Ochlerotatus vittiger,no_but_species_uncertain,0,0,0
20YZPLZBM3444,,Ochlerotatus vittiger,no_but_species_uncertain,0,0,0
20YZPLZBM3445,,Ochlerotatus vittiger,no_but_species_uncertain,0,0,0
20YZPLZBM3446,,Aedes quadrivittatus/Ochlerotatus pulcritarsis/Ochlerotatus vittiger,yes,0,0,0
20YZPLZKW3433,,Culex pipiens,no_but_species_uncertain,0,0,0
20YZPLZKW3434,,Culex usquatissimus,no_but_species_uncertain,0,0,0
20YZPLZKW3435,,Culex pipiens,no_but_species_uncertain,0,0,0
20YZPLZKW3436,,Culex pipiens,no_but_species_uncertain,0,0,0
20YZPLZKW3437,,Culex pipiens,no_but_species_uncertain,0,0,0
20YZPLZKW3438,,Culex quinquefasciatus,no_but_species_uncertain,0,0,0
20YZPLZKW3439,,Ochlerotatus vittiger,no_but_species_uncertain,1.2820512820512822,0.16960124741581695,257
20YZPLZKW3440,,Aedes notoscriptus/Aedes togoi/Collessius hatorii/Ochlerotatus vittiger,no_but_species_uncertain,0,0,0
20YZXCYYW3396,,Aedes galloisi,no_but_species_uncertain,4.149377593360996,0.12018973407978184,20
20YZXCYYW3397,,Aedes galloisi,no_but_species_uncertain,9.828009828009828,0.09227500385202936,11.625
20YZXCYYW3398,,Aedes galloisi,no_but_species_uncertain,1.3879250520471893,0.06981470977500473,7
20YZXCYYW3399,,Aedes galloisi,no_but_species_uncertain,2.3543260741612713,0.08980755523877405,15
20YZXCYYW3400,,Aedes galloisi,no_but_species_uncertain,4.35865504358655,0.2322537710736468,6.142857142857143
20YZXCYYW3401,,Aedes galloisi,no_but_species_uncertain,3.37609723160027,0.07189237155006474,9.2
20YZZGSR3387,,Armigeres subalbatus,no_but_species_uncertain,7.874015748031496,0.08228013164543603,29.77777777777778
20ZJSDH0262,,Culex tritaeniorhynchus,no_but_species_uncertain,5.208333333333333,0.08415983481266871,11.88888888888889
20ZJSDH0265,,Culex tritaeniorhynchus,no_but_species_uncertain,0,0,0
20ZJSDH0270,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,0,0,0
20ZJSDH0271,,Culex aff. dolosus CJForm PGF-2018,no_but_species_uncertain,4.781829049611476,0.10475657497373778,39.875
20ZJSR0283,,Armigeres subalbatus,no_but_species_uncertain,7.638888888888888,0.17363444226398725,28.09090909090909
21ARQ1BM3474,,Culex modestus,no_but_species_uncertain,0.8149959250203749,0.09411764705882351,8
21ARQ1BM3475,,Culex modestus,no_but_species_uncertain,0,0,0
21ARQ1BMAW3471,,Anopheles sinensis,no_but_species_uncertain,4.366812227074235,0.11434961402496212,19
21ARQ1BMKW3480,,Aedes vexans,no_but_species_uncertain,1.918158567774936,0.07904700280730705,48
21ARQ2BMKW3488,,Ochlerotatus caspius,no_but_species_uncertain,0.6858710562414265,0.0821917808219178,6
21ARQ2BMKW3489,,Aedes sp. BOLD:ACG8854/Ochlerotatus caspius,yes,5.636070853462158,0.16249065522658582,8.142857142857142
21ARQ2BMKW3490,,Aedes rubrithorax,no_but_species_uncertain,2.890173410404624,0.09258798050194968,18
21ARQ2BMKW3491,,Ochlerotatus caspius,no_but_species_uncertain,0,0,0
21ARQ2BMYW3487,,Ochlerotatus caspius,no_but_species_uncertain,0,0,0
21BJCZJKW3569,,Aedes vexans,no_but_species_uncertain,0,0,0
21HLECQBM3522,,Anopheles atroparvus,no_but_species_uncertain,8.695652173913043,0.12227229150790568,17.333333333333332
21HLECQBM3523,,Anopheles atroparvus,no_but_species_uncertain,6.931316950220542,0.07264989584422281,10.181818181818182
21HLECQBM3524,,Anopheles atroparvus,no_but_species_uncertain,0,0,0
21HLECQBM3525,,Anopheles atroparvus,no_but_species_uncertain,8.469055374592834,0.15076760345747495,10.692307692307692
21HLECQBM3526,,Anopheles atroparvus,no_but_species_uncertain,0.646830530401035,0.05629629629629629,38
21HLECQBM3527,,Anopheles maculipennis complex sp. GB-2013,no_but_species_uncertain,15.68627450980392,0.10145643504162603,13.6
21HLECQBMAW3534,,Anopheles atroparvus,no_but_species_uncertain,0.6064281382656156,0.2549019607843137,13
21HLECQBMAW3535,,Ochlerotatus annulipes,no_but_species_uncertain,0.6086427267194157,0.08333333333333333,28
21HLECQBMAW3536,,Anopheles atroparvus,no_but_species_uncertain,3.7831021437578816,0.10798641836928664,6.666666666666667
21HLECQBMKW3516,,Ochlerotatus caspius,no_but_species_uncertain,0,0,0
21HLECQBMKW3518,,Ochlerotatus caspius,no_but_species_uncertain,0,0,0
21HLECQBMKW3519,,Ochlerotatus caspius,no_but_species_uncertain,0.6333122229259025,0.16666666666666666,6
21HLECQBMKW3520,,Ochlerotatus caspius,no_but_species_uncertain,8.385744234800839,0.15935390897862167,9.166666666666666
21HLECQBMKW3521,,Ochlerotatus caspius,no_but_species_uncertain,0,0,0
21HLECQBMYW3529,,Ochlerotatus caspius,no_but_species_uncertain,0,0,0
21HLECQBMYW3532,,Ochlerotatus caspius,no_but_species_uncertain,0,0,0
21JGDQWCGAW3541,,Anopheles kleini/Anopheles sinensis,yes,6.302521008403361,0.4466566113624937,6.666666666666667
21JGDQWCGCRYW3546,,Aedes vexans,no_but_species_uncertain,2.5706940874035986,0.06388804380894433,11
21MZLZQBM3502,,Anopheles atroparvus,no_but_species_uncertain,1.243008079552517,0.05647796520356796,8.5
21MZLZQBM3503,,Anopheles atroparvus,no_but_species_uncertain,0.6097560975609756,0.1935483870967742,6
21MZLZQBM3505,,Anopheles atroparvus,no_but_species_uncertain,0.7633587786259541,0.05309734513274336,6
21MZLZQBM3506,,Ochlerotatus annulipes,no_but_species_uncertain,1.682557487380819,0.07162286191072173,25
21MZLZQBM3507,,Ochlerotatus annulipes,no_but_species_uncertain,0.5861664712778428,0.06870229007633588,9
21MZLZQBM3514,,Ochlerotatus caspius,no_but_species_uncertain,0,0,0
21MZLZQBM3515,,Ochlerotatus caspius,no_but_species_uncertain,6.901311249137336,0.2082090157315768,9.4
21MZLZQBMKW3494,,Culex modestus,no_but_species_uncertain,7.049345417925478,0.2291463512279966,9.285714285714286
21MZLZQBMKW3495,,Culex modestus/Culex orientalis,yes,11.264080100125156,0.12216773143465284,34.55555555555556
21MZLZQBMKW3496,,Culex modestus,no_but_species_uncertain,1.350438892640108,0.05869144127986225,15.5
21MZLZQBMKW3497,,Culex modestus,no_but_species_uncertain,0,0,0
21MZLZQBMKW3498,,Culex modestus,no_but_species_uncertain,4.30416068866571,0.07619689355214838,38.833333333333336
21MZLZQBMKW3499,,Culex modestus,no_but_species_uncertain,3.360215053763441,0.0711476989520205,18
21MZLZQBMYW3508,,Ochlerotatus caspius,no_but_species_uncertain,2.616088947024199,0.0892783965534806,9
21MZLZQBMYW3509,,Ochlerotatus caspius,no_but_species_uncertain,0,0,0
21MZLZQBMYW3510,,Ochlerotatus caspius,no_but_species_uncertain,0,0,0
21MZLZQBMYW3511,,Ochlerotatus caspius,no_but_species_uncertain,0,0,0
21MZLZQBMYW3512,,Ochlerotatus caspius,no_but_species_uncertain,4.638833664678596,0.230870719781667,8.571428571428571
21MZLZQBMYW3513,,Ochlerotatus caspius,no_but_species_uncertain,4.320987654320987,0.20718947770289123,9.714285714285714
21SCKW2688,,Culex pipiens,no_but_species_uncertain,1.6920473773265652,0.16666666666666666,7
21SCSDH2703,,Aedes albopictus,no_but_species_uncertain,0,0,0
21SCSDH2706,,Culex tritaeniorhynchus,no_but_species_uncertain,4.801920768307323,0.1565342519894818,15.125
21SCSDH2711,,Aedes albopictus,no_but_species_uncertain,0,0,0
21SCSR2712,,Armigeres subalbatus,no_but_species_uncertain,3.454231433506045,0.37777777777777777,19
19BJSR1840,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
19BJYW1823,,Aedes albopictus/Armigeres subalbatus,yes,0,0,0
19GDKW1933,,Armigeres subalbatus/Culex quinquefasciatus,yes,5.8582308142940835,0.10614198985665486,31.5
19JHSKW1784,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
19JHSKW1785,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
19JHSYW2151,,Aedes albopictus/Armigeres subalbatus,yes,4.380475594493117,0.12459881484659097,6.142857142857143
19LCLTCKW1625,,Culex quinquefasciatus/Culex tritaeniorhynchus,yes,26.76977989292088,0.16239749496350578,81.57777777777778
19LCMBCSDH1651,,Culex perexiguus/Culex tritaeniorhynchus,yes,4.011461318051576,0.0585973271010897,207.8571428571429
19MHMHCAW1696,,Anopheles pseudopictus/Anopheles sinensis,yes,0,0,0
19MHMHCAW1698,,Anopheles pseudopictus/Anopheles sinensis,yes,0,0,0
19MHMZJZKW1711,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
19MHMZJZSDH1721,,Anopheles sinensis/Culex tritaeniorhynchus,yes,0,0,0
19NMKW0986,,Aedes vexans/Culex pipiens,yes,5.402160864345738,0.08033211738828808,15.666666666666666
19SAXKW1862,,Culex pipiens/Culex quinquefasciatus,indistinguishable,1.557632398753894,0.05959984877427571,19
19SCSR0865,,Armigeres subalbatus/Culex pipiens,yes,39.150630391506304,0.2661024318839112,33.13559322033898
19WHKW1894,,Culex quinquefasciatus/Culex tritaeniorhynchus,yes,61.519146264908976,0.21700368498834205,29.540816326530617
19WHKW1895,,Aedes albopictus/Culex pipiens,yes,7.088009450679268,0.0664728323970168,20.25
20AHAW0232,,Anopheles sinensis/Culex tritaeniorhynchus,yes,1.004016064257028,0.21331269349845203,6.5
20AHSDH0219,,Culex perexiguus/Culex tritaeniorhynchus,yes,3.656307129798903,0.07249949358022474,57
20BJKW0478,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
20BJKW0480,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
20CY1KW1514,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
20CY1SDH1521,,Culex mimulus/Culex orientalis,yes,0,0,0
20GSSR0697,,Armigeres subalbatus/Culex pipiens,yes,0,0,0
20GZKW0433,,Culex pipiens/Culex quinquefasciatus,indistinguishable,7.104795737122558,0.2076889115706501,15
20HEBKW0703,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
20HKKW0647,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
20HKKW0652,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
20HUNYW0105,,Aedes albopictus/Armigeres subalbatus,yes,7.848266841072596,0.06656216639780138,191.75
20JXKW0061,,Culex pipiens/Culex quinquefasciatus,indistinguishable,9.146341463414634,0.1994591251265141,97.73333333333332
20JXSDH0080,,Armigeres subalbatus/Culex tritaeniorhynchus,yes,0,0,0
20LKWZKW1575,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
20MDXKW1178,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
20MDXSDH3290,,Culex mimulus/Culex orientalis,yes,0,0,0
20MYDKW1135,,Culex pipiens/Culex quinquefasciatus,indistinguishable,7.919366450683945,0.06136374559129966,10.181818181818182
20NXYW0337,,Aedes japonicus/Aedes koreicus,yes,1.1702750146284375,0.08586688513866263,77
20QDKW0386,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0.7072135785007072,0.05454545454545454,6
20RLKW1416,,Culex pipiens/Culex quinquefasciatus,indistinguishable,8.448540706605224,0.15726577415777268,21.181818181818183
20SCSDH0024,,Armigeres subalbatus/Culex tritaeniorhynchus,yes,9.202453987730062,0.07521134637075527,38.53333333333333
20SXKW0536,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
20SYYW0605,,Aedes albopictus/Armigeres subalbatus,yes,0,0,0
20WDKW1371,,Culex pipiens/Culex quinquefasciatus,indistinguishable,0,0,0
20YZLK1KW3320,,Culex pipiens/Culex quinquefasciatus,indistinguishable,2.044989775051125,0.0594059405940594,6
21BJCZJAW3562,,Anopheles kleini/Anopheles sinensis,yes,0,0,0
21HLECQBMAW3537,,Anopheles atroparvus/Anopheles maculipennis complex sp. GB-2013,yes,24.77291494632535,0.14421370556956695,15.066666666666666
21SCKW2689,,Armigeres subalbatus/Culex quinquefasciatus,yes,9.146341463414634,0.1207722224664988,31.6
21SCKW2691,,Armigeres subalbatus/Culex quinquefasciatus,yes,1.2836970474967906,0.10066422354557948,11.5
21SCKW2694,,Armigeres subalbatus/Culex quinquefasciatus,yes,8.264462809917356,0.1217033126764271,10.142857142857142
21SCKW2696,,Armigeres subalbatus/Culex pipiens,yes,8.620689655172413,0.12241186187975212,16.142857142857142
19BJKW1828,,Culex pipiens,no,5.39568345323741,0.06554107869190814,9.444444444444445
19BJKW1829,,Culex quinquefasciatus,no,8.474576271186441,0.12446595665562876,44.285714285714285
19BJKW1830,,Culex pipiens,no,0,0,0
19BJKW1833,,Armigeres subalbatus,no,0,0,0
19BJKW1834,,Armigeres subalbatus,no,0,0,0
19BJKW1835,,Armigeres subalbatus,no,0,0,0
19BJKW1837,,Culex quinquefasciatus,no,0,0,0
19BJSR1838,,Culex quinquefasciatus,no,6.336405529953917,0.09260800697351912,20.181818181818183
19BJSR1839,,Culex quinquefasciatus,no,5.26623756582797,0.06198400883425781,29
19BJSR1841,,Culex quinquefasciatus,no,5.408653846153846,0.06910999151512637,9.666666666666666
19BJSR1842,,Culex pipiens,no,5.625,0.07175204795547144,22.444444444444443
19BJSR1843,,Armigeres subalbatus,no,0,0,0
19BJYW1818,,Aedes albopictus,no,0.7380073800738007,0.4117647058823529,168
19BJYW1819,,Aedes albopictus,no,0,0,0
19BJYW1820,,Aedes albopictus,no,0.55005500550055,0.07407407407407407,8
19BJYW1821,,Aedes albopictus,no,0,0,0
19BJYW1822,,Aedes albopictus,no,0,0,0
19BJYW1824,,Aedes albopictus,no,0,0,0
19BJYW1825,,Aedes albopictus,no,2.945508100147275,0.1282991962665284,13.5
19BJYW1826,,Aedes albopictus,no,0,0,0
19BJYW1827,,Aedes albopictus,no,0,0,0
19GDAW1958,,Anopheles sinensis,no,0,0,0
19GDAW1959,,Anopheles sinensis,no,0,0,0
19GDAW1960,,Anopheles sinensis,no,0,0,0
19GDAW1961,,Anopheles sinensis,no,0,0,0
19GDAW1963,,Anopheles sinensis,no,0.6835269993164731,0.2785016286644951,171
19GDAW2127,,Anopheles sinensis,no,0,0,0
19GDKW1931,,Culex quinquefasciatus,no,6.862133499688085,0.07983672336010707,39.54545454545455
19GDKW1932,,Culex quinquefasciatus,no,5.48780487804878,0.06811871551114795,14.333333333333334
19GDKW1934,,Culex pipiens,no,0,0,0
19GDKW1935,,Culex quinquefasciatus,no,5.642633228840125,0.07568998198209209,11.77777777777778
19GDKW1936,,Culex quinquefasciatus,no,5.558987029030265,0.07029919003589882,8.777777777777779
19GDKW1937,,Culex pipiens,no,0,0,0
19GDKW1938,,Culex pipiens,no,0,0,0
19GDKW2124,,Culex quinquefasciatus,no,0,0,0
19GDSDH1941,,Culex tritaeniorhynchus,no,0,0,0
19GDSDH1942,,Culex tritaeniorhynchus,no,0,0,0
19GDSDH1943,,Culex tritaeniorhynchus,no,0,0,0
19GDSDH1944,,Culex tritaeniorhynchus,no,0,0,0
19GDSDH1945,,Culex tritaeniorhynchus,no,0,0,0
19GDSDH1946,,Culex tritaeniorhynchus,no,0,0,0
19GDSDH1947,,Culex tritaeniorhynchus,no,0.6035003017501509,0.17323168149089369,409
19GDSDH1948,,Culex tritaeniorhynchus,no,0,0,0
19GDSR1949,,Armigeres subalbatus,no,0.8539709649871904,0.16279069767441862,7
19GDSR1950,,Armigeres subalbatus,no,0,0,0
19GDSR1951,,Armigeres subalbatus,no,0,0,0
19GDSR1952,,Armigeres subalbatus,no,3.2948929159802307,0.1859326018808777,13
19GDSR1953,,Armigeres subalbatus,no,0.6045949214026601,0.07364341085271318,19
19GDSR1957,,Armigeres subalbatus,no,0,0,0
19GDYW2114,,Aedes albopictus,no,0,0,0
19GDYW2115,,Aedes albopictus,no,0,0,0
19GDYW2116,,Aedes albopictus,no,0,0,0
19GDYW2117,,Aedes albopictus,no,0.5920663114268797,0.06622516556291391,10
19GDYW2118,,Aedes albopictus,no,0,0,0
19GDYW2119,,Aedes albopictus,no,0.8071025020177562,0.380952380952381,8
19GDYW2120,,Aedes albopictus,no,0,0,0
19GDYW2121,,Aedes albopictus,no,0.6238303181534622,0.16904879250862495,343
19GDYW2122,,Aedes albopictus,no,0.7390983000739099,0.06161137440758293,13
19GDYW2123,,Aedes albopictus,no,0.6426735218508997,0.07407407407407407,8
19GSSR0884,,Armigeres subalbatus,no,0,0,0
19GSSR0885,,Armigeres subalbatus,no,0.6305170239596469,0.1016949152542373,6
19GSSR0886,,Armigeres subalbatus,no,0,0,0
19GSSR0887,,Armigeres subalbatus,no,0,0,0
19GSSR0888,,Armigeres subalbatus,no,0,0,0
19GSSR0889,,Armigeres subalbatus,no,0.6527415143603134,0.08247422680412371,8
19GSSR0890,,Armigeres subalbatus,no,0.6345177664974618,0.0898876404494382,8
19GSSR0891,,Armigeres subalbatus,no,0.5991611743559018,0.07784431137724551,13
19GSSR0892,,Armigeres subalbatus,no,0,0,0
19GSSR0893,,Armigeres subalbatus,no,0,0,0
19HEBAW2018,,Anopheles sinensis,no,0,0,0
19HEBAW2020,,Anopheles sinensis,no,0.643915003219575,0.14285714285714285,7
19HEBAW2021,,Anopheles sinensis,no,0,0,0
19HEBAW2023,,Anopheles sinensis,no,0,0,0
19HEBAW2024,,Anopheles anthropophagus,no,0,0,0
19HEBAW2025,,Anopheles sinensis,no,0,0,0
19HEBKW1997,,Culex pipiens,no,0,0,0
19HEBKW2005,,Culex quinquefasciatus,no,0,0,0
19HENKW1969,,Culex pipiens,no,0,0,0
19HENKW1970,,Culex pipiens,no,0,0,0
19HENKW2134,,Culex quinquefasciatus,no,0,0,0
19HENKW2135,,Culex quinquefasciatus,no,0,0,0
19HENKW2136,,Culex quinquefasciatus,no,0,0,0
19HENKW2137,,Culex pipiens,no,0,0,0
19HENKW2138,,Culex quinquefasciatus,no,0,0,0
19HENKW2139,,Culex quinquefasciatus,no,0,0,0
19HENKW2141,,Culex pipiens,no,0,0,0
19HENSDH1973,,Culex tritaeniorhynchus,no,0.6056935190793459,0.07926829268292683,13
19HENSDH1975,,Culex tritaeniorhynchus,no,0,0,0
19HENSDH1976,,Culex tritaeniorhynchus,no,0,0,0
19HENSDH1977,,Culex tritaeniorhynchus,no,0,0,0
19HENSDH1978,,Culex tritaeniorhynchus,no,0,0,0
19HENSR1979,,Armigeres subalbatus,no,0,0,0
19HENSR1980,,Armigeres subalbatus,no,0,0,0
19HENSR1981,,Armigeres subalbatus,no,0,0,0
19HENSR1982,,Armigeres subalbatus,no,0.6493506493506493,0.06741573033707865,6
19HENSR1983,,Armigeres subalbatus,no,0.676132521974307,0.0759493670886076,18
19HENSR1984,,Armigeres subalbatus,no,0.746268656716418,0.14285714285714285,9
19HENSR1985,,Armigeres subalbatus,no,1.3386880856760377,0.08526383526383527,10
19HENSR1986,,Armigeres subalbatus,no,0.7127583749109052,0.4375,7
19HENSR1988,,Armigeres subalbatus,no,0.888888888888889,0.09090909090909093,17
19HENYW1964,,Aedes albopictus,no,0,0,0
19HENYW1965,,Aedes albopictus,no,0,0,0
19HENYW1966,,Aedes albopictus,no,0,0,0
19HENYW1967,,Aedes albopictus,no,0,0,0
19HENYW1968,,Aedes albopictus,no,0,0,0
19HENYW2129,,Aedes albopictus,no,0,0,0
19HENYW2130,,Aedes albopictus,no,0,0,0
19HENYW2131,,Aedes albopictus,no,1.4124293785310735,0.18803418803418803,6
19HENYW2132,,Aedes albopictus,no,0,0,0
19HENYW2133,,Aedes albopictus,no,0.6414368184733803,0.0898876404494382,8
19HUNAW0971,,Anopheles sinensis,no,0,0,0
19HUNAW0972,,Anopheles sinensis,no,0,0,0
19HUNAW0973,,Anopheles sinensis,no,0.5871990604815032,0.27353689567430023,430
19HUNAW0974,,Anopheles sinensis,no,0,0,0
19HUNAW0976,,Anopheles sinensis,no,1.2353304508956149,0.16284319452557788,145.5
19HUNAW0977,,Anopheles sinensis,no,0,0,0
19HUNAW0978,,Anopheles sinensis,no,1.3157894736842104,0.08840427295521894,38.5
19HUNKW0944,,Culex pipiens,no,0,0,0
19HUNKW0945,,Aedes albopictus,no,0,0,0
19HUNKW0946,,Culex quinquefasciatus,no,0,0,0
19HUNKW0947,,Culex pipiens,no,0,0,0
19HUNKW0948,,Culex pipiens,no,0,0,0
19HUNKW0949,,Lutzia halifaxii,no,2.425222312045271,0.2857142857142857,6
19HUNKW0950,,Culex pipiens,no,0,0,0
19HUNKW0951,,Culex pipiens,no,0,0,0
19HUNKW0952,,Culex pipiens,no,0.6839945280437756,0.1346153846153846,7
19HUNKW0953,,Culex quinquefasciatus,no,5.7766367137355585,0.07289737149211706,9.77777777777778
19HUNSDH0954,,Culex pipiens,no,0.7027406886858749,0.15789473684210523,6
19HUNSDH0955,,Culex tritaeniorhynchus,no,0.601684717208183,0.10251630941286112,330
19HUNSDH0956,,Culex tritaeniorhynchus,no,0,0,0
19HUNSDH0959,,Culex tritaeniorhynchus,no,0,0,0
19HUNSR0961,,Armigeres subalbatus,no,1.463057790782736,0.09973045822102423,6
19HUNSR0962,,Armigeres subalbatus,no,0,0,0
